Id	Area	Field	Class	Area (?m²)	ECD (?m)	Perimeter (?m)	Shape	Count	O Wt%	F Wt%	Al Wt%	Si Wt%	Cl Wt%	Ca Wt%	La Wt%	Ce Wt%	Pr Wt%	Nd Wt%	Sm Wt%	Gd Wt%	Dy Wt%
30		AG01_03	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	13	29.80112135	2.156893536	0.005750751		2.34039966	0.012465841	0	8.174593002	17.10709184	37.60754168	2.678434364	0	0.115712453
31		AG01_03	PM2.5	1.117449469	1.192803778	3.694289147	0.971905435	39	49.78227019	9.010450542	3.073789366		0.338499784	13.67243081	10.67334116	5.934650078	0	4.497299716	0	0	3.017262183
28		AG01_03	PM10	6.48120692	2.872651902	9.738290157	1.164393225	180	45.33150494	10.26654169	8.825337887	27.46596634	0.549817365	3.222227842	1.445591729	2.304659784	0	0	0	0.422255322	0.166101649
32		AG01_03	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	10	70.71349025	0	0		0	0.730477693	2.570865862	2.758744918	3.093680553	3.521315008	4.300948605	5.402156711	6.908319145
33		AG01_03	PM2.5	4.358052929	2.35559872	7.574225677	1.047548447	103	68.57520342	0	0.241812342		2.146507986	2.753597498	0	3.649936989	15.74700922	0	6.885934621	0	0
35		AG01_03	PM2.5	3.352348407	2.065996747	6.940385866	1.143426416	139	81.47235513	0	5.623378232		4.416235909	3.873861581	0	0	0	0	0	4.040436819	0.573731726
34		AG01_03	PM10	39.33422131	7.07685566	23.24776712	1.09340756	815	62.75113821	10.21389738	0	15.44900537	0	5.248199403	0	1.140327659	5.197434127	0	0	0	0
38		AG01_03	PM2.5	1.564429257	1.411344463	4.776321387	1.160436259	76	51.87672973	33.57414007	0.091351056		0	0	0	8.621672541	3.625865281	0	0	2.21023839	0
39		AG01_03	PM2.5	1.564429257	1.411344463	4.590674005	1.071981064	53	51.57667994	0	44.9718982		0	0.086522772	0.304890354	0.326506631	0.366918487	0.416367222	0.50642998	0.634107785	0.809676666
36		AG01_03	PM10	13.63288352	4.166284485	16.75557369	1.638781361	385	62.31235266	0.390519574	5.016709119		3.14126499	2.335998043	0	0.798715185	4.061311483	0.837976299	0	21.10514492	0
41		AG01_03	PM2.5	0.782214628	0.997971241	3.060449336	0.952872057	34	0	10.29155403	8.770444244		3.659764677	2.217992581	0	0	0	0	0	58.95652175	16.10372365
42		AG01_03	PM10	21.56677475	5.24019756	18.39454807	1.248484567	637	56.92420006	7.104259729	14.47446346	18.00506264	1.163982041	1.895447634	0	0	0	0	0	0.432585133	0
